Column1;Column2;Column3;Column4;Column5;Column6;;;;;
76;30375033560343;95 Forest Pass;$1.15;Dates;1706177803;;;;;
101;3539901816709276;815 Valley Edge Center;$5.45;Galliano;1706177804;;;;;
185;3546533647313787;23834 Butternut Junction;$2.56;Sugar - Brown;1706177804;;;;;
44;36838063203716;1194 Service Drive;$8.40;Cognac - Courvaisier;1706177804;;;;;
74;560223228873521422;647 Spohn Place;$4.01;Water - Perrier;1706177804;;;;;
102;4017954127312;80414 Shopko Pass;$0.52;Herb Du Provence - Primerba;1706177805;;;;;
117;63045459984474539;43280 Warbler Point;$2.87;Muffin - Mix - Creme Brule 15l;1706177805;;;;;
117;3577885345290481;85896 Fordem Plaza;$7.39;Lemonade - Kiwi, 591 Ml;1706177805;;;;;
192;630456619626533640;3 School Parkway;$2.36;Lamb Rack Frenched Australian;1706177805;;;;;
200;5641823639258550256;30943 Mariners Cove Drive;$5.18;Coriander - Seed;1706177805;;;;;
32;6396957879677813;81581 Cascade Trail;$2.94;Pepper - Red Chili;1706177805;;;;;
44;3547468880216166;146 Heath Circle;$2.37;Ezy Change Mophandle;1706177805;;;;;
85;3547366290613255;31939 Lakeland Parkway;$9.23;Soup - Campbells, Butternut;1706177805;;;;;
106;3559837075600241;75 Ridgeway Pass;$3.69;Bandage - Flexible Neon;1706177806;;;;;
130;56022411240751631;6 Lakewood Pass;$1.74;Pork - Inside;1706177806;;;;;
162;5100136212452148;03 8th Way;$3.03;Gatorade - Fruit Punch;1706177806;;;;;
172;6381839074008688;96 Butterfield Lane;$4.92;Chocolate - Liqueur Cups With Foil;1706177806;;;;;
37;3554177011182649;35 Moose Junction;$5.88;Dc - Sakura Fu;1706177806;;;;;
1;675939659499933750;18007 Amoth Trail;$4.97;Wine - Alsace Gewurztraminer;1706177807;;;;;
113;5100175432802591;3 Merry Point;$2.27;Coffee - Egg Nog Capuccino;1706177807;;;;;
138;374283022879803;8636 Di Loreto Junction;$9.31;Soup - Campbells Chicken;1706177807;;;;;
139;3550051758262076;2 Express Street;$7.18;Soup - Cream Of Broccoli;1706177807;;;;;
24;56102401425252599;4 Goodland Crossing;$1.19;Barramundi;1706177807;;;;;
36;5100176802939633;9 Center Way;$8.99;Sausage - Andouille;1706177807;;;;;
86;5602214678759174;168 Knutson Alley;$1.29;Zucchini - Yellow;1706177807;;;;;
9;4175009804913947;6725 Buhler Terrace;$9.77;Soup - Campbells, Beef Barley;1706177807;;;;;
9;3541155581925460;6 School Crossing;$4.27;Paper Towel Touchless;1706177807;;;;;
112;30361074481094;669 Messerschmidt Way;$6.32;Cheese - Ermite Bleu;1706177808;;;;;
153;5602236939310711;59 Mccormick Pass;$4.51;Soup - Knorr, French Onion;1706177808;;;;;
183;6761198086691753;4978 Springs Terrace;$2.85;Brownies - Two Bite, Chocolate;1706177808;;;;;
95;374283801753369;957 Lien Circle;$7.76;Brandy - Orange, Mc Guiness;1706177808;;;;;
183;3585061320755647;9505 Chinook Lane;$0.53;Salt - Table;1706177809;;;;;
60;5602236379667299;39712 Buell Plaza;$2.75;Nescafe - Frothy French Vanilla;1706177809;;;;;
86;3545595362697216;1998 Vera Road;$9.09;The Pop Shoppe Pinapple;1706177809;;;;;
88;3588000558935072;7644 Stoughton Place;$3.78;Flour - Rye;1706177809;;;;;
101;3541349527808563;9174 Golf Course Junction;$3.36;Wine - Sogrape Mateus Rose;1706177810;;;;;
133;6333921337190793746;3753 Spenser Circle;$6.18;Muffin - Zero Transfat;1706177810;;;;;
187;3560724204845326;43199 Hooker Plaza;$5.82;Pants Custom Dry Clean;1706177810;;;;;
199;3534026531031452;048 Mendota Park;$0.70;Octopus;1706177810;;;;;
38;3556036503319598;4 Sachs Court;$5.68;Quiche Assorted;1706177810;;;;;
5;4017950776609108;368 Fairfield Court;$4.52;Vinegar - Raspberry;1706177810;;;;;
110;3562734316120086;268 Columbus Circle;$5.50;Soup - Knorr, Chicken Gumbo;1706177811;;;;;
171;3552137570446803;3 Meadow Valley Junction;$0.66;Salt And Pepper Mix - White;1706177811;;;;;
187;4774440188403;8 Ilene Road;$7.79;Wine - Zinfandel Rosenblum;1706177811;;;;;
74;3576981478231185;3 Burrows Center;$8.17;Aspic - Clear;1706177811;;;;;
126;3579924490874985;2 Manitowish Parkway;$6.88;Shrimp - 16/20 Peeled Deviened;1706177812;;;;;
61;5010129309740169;7 Kropf Parkway;$3.99;Truffle Cups - Brown;1706177812;;;;;
107;3538829833771022;49378 Maywood Drive;$0.22;Syrup - Kahlua Chocolate;1706177813;;;;;
188;30524308376378;6 Paget Junction;$5.16;Pastry - Plain Baked Croissant;1706177813;;;;;
43;5602242802421841;24674 Bluejay Trail;$4.07;Lid Coffeecup 12oz D9542b;1706177813;;;;;
78;670983395914526566;81 Holy Cross Court;$0.48;Sambuca - Ramazzotti;1706177813;;;;;
158;30326409981746;70 Manitowish Alley;$4.90;Cup - Translucent 7 Oz Clear;1706177814;;;;;
174;374288101703659;4597 Marquette Hill;$3.78;Shrimp - 16/20, Iqf, Shell On;1706177814;;;;;
2;30274859674058;8433 Pennsylvania Parkway;$2.48;Potatoes - Yukon Gold 80 Ct;1706177815;;;;;
143;3549132259851031;01321 Burning Wood Drive;$6.41;Oil - Coconut;1706177816;;;;;
154;5602226313980241759;3 Comanche Park;$6.77;Cookie Dough - Peanut Butter;1706177816;;;;;
167;63045280678399661;1 Reinke Lane;$4.11;Pepper - Black, Ground;1706177816;;;;;
185;633318209201136860;7 Cottonwood Crossing;$5.84;Browning Caramel Glace;1706177816;;;;;
56;3539744412719228;7183 Autumn Leaf Road;$8.87;Wine - Black Tower Qr;1706177816;;;;;
140;4186021829745;7253 Blue Bill Park Parkway;$9.75;Lemon Grass;1706177817;;;;;
147;5641829818053304;47305 Cordelia Crossing;$8.61;Cake - Mini Potato Pancake;1706177817;;;;;
96;3578588868197559;61 Walton Pass;$5.90;Canada Dry;1706177817;;;;;
174;3581652286359558;6950 Forest Run Junction;$7.79;Pineapple - Golden;1706177818;;;;;
36;3567130762740144;0719 South Court;$1.71;Zucchini - Mini, Green;1706177818;;;;;
49;633457609019063035;9703 Heath Point;$0.31;Coke - Classic, 355 Ml;1706177818;;;;;
66;5002356817318366;9 Brickson Park Court;$7.86;Crackers - Graham;1706177818;;;;;
98;5270731719924898;31 Mifflin Road;$8.95;Longos - Burritos;1706177818;;;;;
168;3547091181979413;526 Killdeer Court;$9.92;Chips Potato Reg 43g;1706177819;;;;;
200;4844785412929240;499 Schurz Hill;$1.98;Table Cloth 53x53 White;1706177819;;;;;
36;201634087307172;4 Farragut Street;$9.63;Laundry - Bag Cloth;1706177819;;;;;
102;56022106400663242;71427 Petterle Circle;$5.71;Fennel - Seeds;1706177820;;;;;
129;502027358120257445;1 Rockefeller Place;$2.09;Lentils - Red, Dry;1706177820;;;;;
142;5100175278876469;8041 Fuller Junction;$2.31;Zucchini - Mini, Green;1706177820;;;;;
158;3544936367030642;24 Crescent Oaks Pass;$8.22;Appetizer - Seafood Assortment;1706177820;;;;;
36;3579170696587795;4296 West Park;$10.00;Tomatoes - Heirloom;1706177820;;;;;
6;30334068866810;72567 Center Parkway;$1.45;Green Scrubbie Pad H.duty;1706177820;;;;;
90;3535217960231031;7 Vernon Park;$9.32;Ecolab - Lime - A - Way 4/4 L;1706177820;;;;;
138;3566555874305546;8 South Plaza;$0.09;Compound - Pear;1706177821;;;;;
41;3587639322160839;329 Esker Lane;$2.35;Chips - Doritos;1706177821;;;;;
79;4393779498869;04973 Tomscot Parkway;$9.08;Soup - Campbells Pasta Fagioli;1706177821;;;;;
146;3577361075150337;5819 Colorado Way;$8.42;Artichokes - Jerusalem;1706177822;;;;;
90;5100173468225159;74779 Cascade Parkway;$3.71;Bread - Rye;1706177822;;;;;
165;3554289001156952;98 Bellgrove Way;$5.41;Milk - Condensed;1706177823;;;;;
21;5602236733179700;0641 Express Pass;$3.75;Coffee - Espresso;1706177823;;;;;
33;3528111693503494;21 Comanche Avenue;$9.19;Butter Sweet;1706177823;;;;;
34;6304538607810076557;0 Haas Junction;$6.83;Sauce - Demi Glace;1706177823;;;;;
80;3576919225136067;9008 Mandrake Avenue;$4.92;Absolut Citron;1706177823;;;;;
110;337941073271602;0122 Chinook Point;$7.96;Venison - Denver Leg Boneless;1706177824;;;;;
121;3568558241164974;4424 Sauthoff Hill;$1.99;Bread - Crusty Italian Poly;1706177824;;;;;
200;5007667312235532;5278 Bartillon Pass;$0.15;Yogurt - Blueberry, 175 Gr;1706177824;;;;;
29;3571005058779143;50 Browning Plaza;$0.40;Radish;1706177824;;;;;
96;5602249894352740596;08683 Donald Place;$7.55;Wine - White, Pelee Island;1706177824;;;;;
12;5188929414246960;690 Namekagon Crossing;$2.85;Salmon Steak - Cohoe 6 Oz;1706177825;;;;;
122;5018910049986306176;05 Browning Drive;$5.80;Lemonade - Strawberry, 591 Ml;1706177825;;;;;
191;5378473473648881;674 Clove Hill;$2.85;Snails - Large Canned;1706177825;;;;;
53;3582812791002635;31035 Rockefeller Parkway;$8.70;Nescafe - Frothy French Vanilla;1706177825;;;;;
99;4405065619374420;42941 Scoville Court;$4.59;Lettuce - Romaine;1706177825;;;;;
147;3555504569355195;931 3rd Junction;$7.00;Absolut Citron;1706177826;;;;;
35;3552734906186630;048 Laurel Hill;$2.55;Wine - White, Chardonnay;1706177826;;;;;
95;30515215365579;5791 Mayer Way;$9.31;C - Plus, Orange;1706177826;;;;;
113;3536146955074743;14 Erie Crossing;$6.99;Ecolab - Hand Soap Form Antibac;1706177827;;;;;
169;372301000808396;10697 Little Fleur Trail;$0.66;Smirnoff Green Apple Twist;1706177827;;;;;
192;5602233775221854;88 Aberg Crossing;$6.98;Wine - Alicanca Vinho Verde;1706177827;;;;;
35;5602247102376059411;3600 Washington Park;$5.27;Fish - Scallops, Cold Smoked;1706177827;;;;;
69;5141667385978833;36217 Sunfield Circle;$6.98;Tia Maria;1706177827;;;;;
124;5893949685010404841;2316 Carpenter Lane;$9.05;Wine - Sherry Dry Sack, William;1706177828;;;;;
153;30209156449192;29571 Spenser Circle;$9.55;Sauce - Demi Glace;1706177828;;;;;
22;3547656229272326;46 School Lane;$5.37;Beef - Flank Steak;1706177828;;;;;
59;491135776159438971;31446 Sunfield Center;$7.64;Wine - Delicato Merlot;1706177828;;;;;
102;5018833122503215;4 Gateway Parkway;$0.21;Tequila Rose Cream Liquor;1706177829;;;;;
136;561046141780797196;0079 Marcy Drive;$9.60;Red Cod Fillets - 225g;1706177829;;;;;
190;3578775095021823;18 Pearson Street;$6.25;Coffee - Colombian, Portioned;1706177829;;;;;
9;4509254612407;8 John Wall Terrace;$0.75;Oil - Shortening - All - Purpose;1706177829;;;;;
194;3550423783177746;96 Garrison Way;$2.93;Mushroom - Porcini Dry;1706177830;;;;;
50;4175000996123783;8593 Hayes Place;$7.45;Browning Caramel Glace;1706177830;;;;;
149;560223174889959042;738 Autumn Leaf Court;$9.59;Quail - Whole, Bone - In;1706177831;;;;;
180;5038341752437627;40 Graedel Junction;$7.72;Table Cloth - 53x69 Colour;1706177831;;;;;
183;3529176472838253;07727 Anniversary Junction;$2.71;Sping Loaded Cup Dispenser;1706177831;;;;;
94;3572212582405174;3 Nelson Crossing;$7.68;Wine - Segura Viudas Aria Brut;1706177831;;;;;
11;30120512471095;71 Grover Road;$6.21;Halibut - Steaks;1706177832;;;;;
150;3576647218086631;202 4th Road;$4.07;Carbonated Water - Blackcherry;1706177832;;;;;
68;3541746351640204;03 Delaware Pass;$8.81;Turkey - Breast Smoked;1706177832;;;;;
113;3586758424897808;79829 Rowland Way;$5.69;Oyster - In Shell;1706177833;;;;;
12;4508964729760344;7 Loftsgordon Hill;$9.85;Jicama;1706177833;;;;;
150;3572169220429570;986 Kennedy Terrace;$6.34;Yoplait Drink;1706177833;;;;;
31;3547672447051186;2 Carpenter Trail;$8.02;Tea - Black Currant;1706177833;;;;;
76;5108759650270201;813 Amoth Point;$0.80;Shopper Bag - S - 4;1706177833;;;;;
198;675986325738278959;9015 Bashford Place;$3.22;Wine - Niagaravqa Reisling;1706177834;;;;;
200;3562631373324058;26 Lakewood Parkway;$4.22;Ginger - Crystalized;1706177834;;;;;
30;3576162363655693;0970 Warner Alley;$6.86;Pasta - Rotini, Dry;1706177834;;;;;
77;3537561654415477;55022 Luster Road;$0.65;Cloves - Ground;1706177834;;;;;
113;3533325326393734;3815 Maywood Street;$7.73;Juice - Ocean Spray Kiwi;1706177835;;;;;
12;201631858373946;73694 East Center;$9.90;Eggs - Extra Large;1706177835;;;;;
145;4041377551825;0302 West Terrace;$2.09;Chinese Lemon Pork;1706177835;;;;;
186;4917600338227391;22 Johnson Junction;$2.80;Table Cloth 54x54 Colour;1706177835;;;;;
193;5048378553562334;398 Ilene Park;$5.42;Cauliflower;1706177835;;;;;
196;3562639588678200;85 Wayridge Hill;$4.34;Coriander - Ground;1706177835;;;;;
35;4917022075504207;5999 Briar Crest Avenue;$5.89;Cheese - Mascarpone;1706177835;;;;;
80;5586557835718305;012 Ruskin Way;$0.16;Apple - Macintosh;1706177835;;;;;
99;3570667638517730;43 Upham Street;$0.79;French Pastries;1706177835;;;;;
190;5048379232253006;354 Havey Junction;$5.58;Island Oasis - Banana Daiquiri;1706177836;;;;;
36;4026316623903616;08 Lotheville Plaza;$0.96;Ham - Virginia;1706177836;;;;;
47;5511986603563736;56880 Oak Drive;$2.09;Bread - Onion Focaccia;1706177836;;;;;
89;337941247281388;915 Nevada Circle;$8.61;Ham - Virginia;1706177836;;;;;
98;5602214458941109;826 Scott Park;$5.62;Broom And Brush Rack Black;1706177836;;;;;
102;201621440613107;0046 Parkside Crossing;$7.84;Cinnamon - Stick;1706177837;;;;;
115;3564028690844751;2388 Buell Park;$8.35;Wine - Red, Mouton Cadet;1706177838;;;;;
130;5543053301498046;4 Anthes Way;$3.38;V8 - Berry Blend;1706177838;;;;;
142;372301537139851;5 5th Terrace;$8.01;Wine - White Concha Y Toro;1706177838;;;;;
173;5610452772538785;8 Bobwhite Street;$7.18;Oil - Shortening - All - Purpose;1706177838;;;;;
112;4026590229355542;4 Meadow Vale Crossing;$3.22;Fruit Mix - Light;1706177839;;;;;
46;3554303219746452;72360 School Pass;$9.08;Melon - Cantaloupe;1706177839;;;;;
96;3564522396550019;06 Johnson Plaza;$5.66;Wine - Red, Gallo, Merlot;1706177839;;;;;
10;5048378720709016;17 Graedel Crossing;$6.23;Lamb - Shoulder, Boneless;1706177840;;;;;
152;5209014598424470;582 Fair Oaks Center;$2.84;Kale - Red;1706177840;;;;;
159;3557646022149315;02881 Onsgard Street;$4.05;Sprouts - Baby Pea Tendrils;1706177840;;;;;
168;4405497254284871;97722 Tomscot Point;$4.80;Oil - Olive;1706177840;;;;;
38;6304850794368582929;9323 Ridgeview Way;$7.75;Pur Value;1706177840;;;;;
88;3578700142166405;5 Mosinee Drive;$1.09;Doilies - 5, Paper;1706177840;;;;;
176;3550922555322216;20 Stone Corner Trail;$6.89;Chicken - Leg / Back Attach;1706177841;;;;;
23;5010128333302632;8 Mariners Cove Park;$2.09;Tomatoes - Cherry;1706177841;;;;;
50;36699800129782;5055 Charing Cross Avenue;$5.79;Milk - Chocolate 500ml;1706177841;;;;;
89;3537456353100043;9382 Ridgeway Trail;$1.74;Cheese - Bocconcini;1706177841;;;;;
173;5582529711928146;7919 Susan Junction;$3.56;Mousse - Mango;1706177842;;;;;
7;5485885606392352;284 Fallview Way;$8.83;Beef - Ox Tongue;1706177842;;;;;
110;6370481773168332;23010 Warbler Alley;$6.06;Sultanas;1706177843;;;;;
191;5602254342409467;12 Ilene Pass;$9.44;Vodka - Hot Lnferno;1706177843;;;;;
68;4017955582374;6 Nancy Way;$1.07;Bagelers;1706177843;;;;;
95;4913720688151811;143 Warbler Street;$1.52;Pike - Frozen Fillet;1706177843;;;;;
160;3583690882550665;57 Bluestem Plaza;$4.57;Halibut - Fletches;1706177844;;;;;
169;3553932744140434;540 Gina Crossing;$0.73;Coffee Caramel Biscotti;1706177844;;;;;
19;3538174818673525;62727 Sutherland Circle;$2.41;Quail Eggs - Canned;1706177844;;;;;
24;201819794818088;3 Veith Lane;$3.69;Food Colouring - Green;1706177844;;;;;
78;3575116138438075;4 Gina Plaza;$4.84;Oranges;1706177844;;;;;
57;3561450068228149;4564 Nelson Hill;$0.82;Cod - Black Whole Fillet;1706177845;;;;;
94;3568856612430697;8236 Spohn Hill;$5.60;Wine - Zinfandel Rosenblum;1706177845;;;;;
1;3589829530495626;30447 Charing Cross Road;$9.59;Soup - Knorr, Chicken Gumbo;1706177846;;;;;
185;675958911997886253;84655 Pierstorff Trail;$7.27;Leeks - Large;1706177846;;;;;
187;676704572817193836;0306 Bultman Drive;$9.16;Cheese - Comtomme;1706177846;;;;;
42;3586372802750611;2 Kennedy Circle;$4.77;Orange - Canned, Mandarin;1706177846;;;;;
91;201832686244958;948 Mitchell Center;$3.75;Trout - Rainbow Frozen;1706177846;;;;;
109;3560767090907403;9581 Sachtjen Parkway;$0.15;Beef - Ox Tail, Frozen;1706177847;;;;;
117;3569505538283636;799 Hallows Street;$4.71;Split Peas - Green Dry;1706177847;;;;;
122;3561386919154375;4931 Dixon Alley;$5.79;Fruit Mix - Light;1706177848;;;;;
130;5602235120415800;7573 Ludington Crossing;$7.64;Beer - Mill St Organic;1706177848;;;;;
140;5602247611702588;14 Hooker Road;$5.53;Shrimp - Black Tiger 26/30;1706177848;;;;;
15;3562350168463746;9 Mcguire Court;$3.66;Mcgillicuddy Vanilla Schnap;1706177848;;;;;
5;58931814759356765;0 Erie Road;$6.91;Urban Zen Drinks;1706177848;;;;;
80;3539827385613096;59401 Moland Center;$1.51;Cauliflower;1706177848;;;;;
91;3577050311171252;74 Dawn Plaza;$1.39;Pear - Prickly;1706177848;;;;;
178;3544581807495714;63506 Fulton Road;$8.67;Oranges - Navel, 72;1706177849;;;;;
187;6375404345905507;9850 Stone Corner Court;$4.00;Browning Caramel Glace;1706177849;;;;;
200;3584120799753235;93 2nd Way;$5.82;Cheese - St. Paulin;1706177849;;;;;
22;3585415513105673;94875 Corry Crossing;$6.50;Wonton Wrappers;1706177849;;;;;
73;3537966006405268;0 Mallory Lane;$7.18;Table Cloth 62x120 Colour;1706177849;;;;;
18;6709064851726735359;9498 Florence Crossing;$5.58;Shark - Loin;1706177850;;;;;
49;30055787184538;2 Melrose Trail;$3.64;Oysters - Smoked;1706177850;;;;;
176;3556446262660613;24427 Kennedy Pass;$3.18;Wasabi Powder;1706177851;;;;;
176;3557718673580906;66410 Old Shore Parkway;$2.59;Corn Shoots;1706177851;;;;;
70;5010123373937470;1 Veith Road;$3.82;Almonds Ground Blanched;1706177851;;;;;
119;4041376046161391;4864 Myrtle Junction;$0.35;Squid - Breaded;1706177852;;;;;
138;201797574877781;9144 Delaware Alley;$3.08;Puree - Passion Fruit;1706177852;;;;;
176;3563845346691836;89 Talmadge Street;$9.20;Bread - Wheat Baguette;1706177852;;;;;
71;6763952402820837;50189 Texas Hill;$4.53;Pork - Loin, Bone - In;1706177852;;;;;
78;5100178581004753;50 Mendota Pass;$4.19;Soup - Campbells Chicken;1706177852;;;;;
134;3543419358143048;3167 Briar Crest Avenue;$0.49;Boogies;1706177853;;;;;
145;341258334889195;50815 Onsgard Place;$2.46;Aspic - Clear;1706177853;;;;;
76;5191397680403001;5649 Memorial Street;$8.46;Foil Wrap;1706177853;;;;;
84;3567387411686520;083 Chinook Court;$2.06;Flour - Chickpea;1706177853;;;;;
116;3582816236799200;645 Daystar Avenue;$8.67;Wakami Seaweed;1706177854;;;;;
63;3530404965434415;7148 Heath Place;$4.72;Persimmons;1706177854;;;;;
64;3577267811441072;523 Northview Lane;$7.19;Beer - Original Organic Lager;1706177854;;;;;
99;3555134624746814;5300 Granby Parkway;$4.93;Cheese - Mozzarella;1706177854;;;;;
106;3560282986705127;320 Canary Hill;$0.91;Vanilla Beans;1706177855;;;;;
122;4377107389239;279 Sunbrook Pass;$4.39;Sugar - Splenda Sweetener;1706177855;;;;;
185;3544326333001671;1684 Dottie Avenue;$5.72;Bacardi Breezer - Strawberry;1706177855;;;;;
23;3539119329851580;1 Merrick Point;$0.21;Veal - Tenderloin, Untrimmed;1706177855;;;;;
112;6334647021302593;58780 Bluestem Crossing;$3.62;Appetizer - Southwestern;1706177856;;;;;
114;5111478115490404;024 Kinsman Way;$1.53;Lamb - Shanks;1706177856;;;;;
164;4508494508888520;057 Melby Place;$8.11;Sparkling Wine - Rose, Freixenet;1706177856;;;;;
91;3589770434048139;17007 Old Gate Avenue;$4.57;Beef Flat Iron Steak;1706177856;;;;;
116;3529538183134258;03787 East Drive;$4.63;Curry Paste - Madras;1706177857;;;;;
132;3530596586572216;900 Wayridge Center;$5.05;Pasta - Cheese / Spinach Bauletti;1706177857;;;;;
24;3537327493759396;42595 American Ash Park;$9.78;Nut - Pistachio, Shelled;1706177857;;;;;
51;4911580306867389200;25512 Homewood Crossing;$8.43;Mushroom - White Button;1706177857;;;;;
12;3562227631364778;74 Johnson Pass;$3.77;Lamb Rack Frenched Australian;1706177858;;;;;
123;3538623511714754;7125 Mockingbird Plaza;$2.93;Crab - Meat Combo;1706177858;;;;;
138;30562597137242;3065 Stone Corner Pass;$2.01;Pasta - Cappellini, Dry;1706177858;;;;;
150;0604500385550636;370 Dennis Park;$1.37;Sauce - Roasted Red Pepper;1706177858;;;;;
170;3585029212103978;5454 Sommers Center;$9.82;Wine - Jafflin Bourgongone;1706177858;;;;;
7;4026830837352295;44 Stang Terrace;$1.88;Sausage - Chorizo;1706177858;;;;;
98;6763397213424785;7 Farmco Court;$7.68;Flour - Strong;1706177858;;;;;
102;3552541125164672;1 Ohio Road;$0.15;Snapple - Mango Maddness;1706177859;;;;;
127;3538630357346740;9878 Northwestern Center;$4.06;Sping Loaded Cup Dispenser;1706177859;;;;;
126;6382974874821227;3 Columbus Way;$7.33;Veal - Chops, Split, Frenched;1706177860;;;;;
167;5559104611515788;48 Weeping Birch Drive;$2.48;Pie Shell - 5;1706177860;;;;;
167;3559168855044156;80 Waxwing Lane;$0.96;Cheese - Havarti, Salsa;1706177860;;;;;
44;4041595704472325;7872 Stone Corner Street;$8.83;Muffin Mix - Carrot;1706177860;;;;;
99;3577621028796340;04 Pleasure Parkway;$8.57;Clams - Bay;1706177860;;;;;
111;3566074266688683;7016 Knutson Way;$7.07;Lamb - Whole Head Off;1706177861;;;;;
189;5010122599419057;993 Chinook Trail;$4.28;Wine - Muscadet Sur Lie;1706177861;;;;;
190;4905382067814970;54365 Eastwood Circle;$7.18;Beef - Short Ribs;1706177861;;;;;
126;3568570081884819;67 Vernon Alley;$3.34;Cookies - Assorted;1706177862;;;;;
20;675988613151254377;2346 Ryan Lane;$9.22;Bonito Flakes - Toku Katsuo;1706177862;;;;;
97;5602219091854205;60 Russell Center;$4.42;Mussels - Frozen;1706177862;;;;;
104;3549802654020511;69 Toban Lane;$4.41;Cranberry Foccacia;1706177863;;;;;
126;3558135354113767;330 Union Road;$9.59;Shrimp - Baby, Cold Water;1706177863;;;;;
130;4041590304185385;4990 Magdeline Court;$7.85;Quinoa;1706177863;;;;;
162;5100138625107475;40041 Fuller Terrace;$6.32;Cheese - Augre Des Champs;1706177863;;;;;
